Time (sec.)	Cycles	"speed_target"	"speed_actual"	"speed_error"
16.348597762	2746564424	30.000000000	22.030786514	41.862983704
16.348636357	2746570908	30.000000000	22.030786514	56.292358398
16.398597298	2754964346	30.000000000	22.030786514	56.292358398
16.398597298	2754964346	30.000000000	37.637828827	56.292358398
16.398641357	2754971748	30.000000000	37.637828827	80.292358398
16.448598006	2763364465	30.000000000	37.637828827	80.292358398
16.448598006	2763364465	30.000000000	45.753490448	80.292358398
16.448641357	2763371748	30.000000000	45.753490448	60.802917480
16.498597458	2771764373	30.000000000	45.753490448	60.802917480
16.498597458	2771764373	30.000000000	47.791816711	60.802917480
16.498641357	2771771748	30.000000000	47.791816711	38.747573853
16.548597429	2780164368	30.000000000	47.791816711	38.747573853
16.548597429	2780164368	30.000000000	45.215377808	38.747573853
16.548656357	2780174268	30.000000000	45.215377808	17.861093521
16.598597869	2788564442	30.000000000	45.215377808	17.861093521
16.598597869	2788564442	30.000000000	40.966537476	17.861093521
16.598641357	2788571748	30.000000000	40.966537476	-18.000000000
16.648597274	2796964342	30.000000000	40.966537476	-18.000000000
16.648597274	2796964342	30.000000000	38.757141113	-18.000000000
16.648641357	2796971748	30.000000000	38.757141113	-21.000000000
16.698597292	2805364345	30.000000000	38.757141113	-21.000000000
16.698597292	2805364345	30.000000000	37.608257294	-21.000000000
16.698641357	2805371748	30.000000000	37.608257294	-22.000000000
16.748597387	2813764361	30.000000000	37.608257294	-22.000000000
16.748597387	2813764361	30.000000000	38.465385437	-22.000000000
16.748641357	2813771748	30.000000000	38.465385437	-21.000000000
16.798597369	2822164358	30.000000000	38.465385437	-21.000000000
16.798597369	2822164358	30.000000000	41.092906952	-21.000000000
16.798641357	2822171748	30.000000000	41.092906952	-17.000000000
16.848597810	2830564432	30.000000000	41.092906952	-17.000000000
16.848597810	2830564432	30.000000000	43.186492920	-17.000000000
16.848641357	2830571748	30.000000000	43.186492920	-13.000000000
16.898597357	2838964356	30.000000000	43.186492920	-13.000000000
16.898597357	2838964356	30.000000000	45.729701996	-13.000000000
16.898641357	2838971748	30.000000000	45.729701996	-9.000000000
16.948597381	2847364360	30.000000000	45.729701996	-9.000000000
16.948597381	2847364360	30.000000000	47.052169800	-9.000000000
16.948641357	2847371748	30.000000000	47.052169800	-7.000000000
16.998597952	2855764456	30.000000000	47.052169800	-7.000000000
16.998597952	2855764456	30.000000000	49.921672821	-7.000000000
16.998641357	2855771748	30.000000000	49.921672821	-2.000000000
17.048597321	2864164350	30.000000000	49.921672821	-2.000000000
17.048597321	2864164350	30.000000000	52.141090393	-2.000000000
17.048641357	2864171748	30.000000000	52.141090393	-1.000000000
17.098597720	2872564417	30.000000000	52.141090393	-1.000000000
17.098597720	2872564417	30.000000000	32.204273224	-1.000000000
17.098641357	2872571748	30.000000000	32.204273224	-28.000000000
17.148597292	2880964345	30.000000000	32.204273224	-28.000000000
17.148597292	2880964345	30.000000000	21.109857559	-28.000000000
17.148641357	2880971748	30.000000000	21.109857559	-8.633331299
17.198597280	2889364343	30.000000000	21.109857559	-8.633331299
17.198597280	2889364343	30.000000000	30.613489151	-8.633331299
17.198641357	2889371748	30.000000000	30.613489151	14.833221436
17.248597958	2897764457	30.000000000	30.613489151	14.833221436
17.248597958	2897764457	30.000000000	40.646286011	14.833221436
17.248641357	2897771748	30.000000000	40.646286011	24.159702301
17.298597655	2906164406	30.000000000	40.646286011	24.159702301
17.298597655	2906164406	30.000000000	46.590614319	24.159702301
17.298641357	2906171748	30.000000000	46.590614319	24.321477890
17.348597417	2914564366	30.000000000	46.590614319	24.321477890
17.348597417	2914564366	30.000000000	48.954391479	24.321477890
17.348641357	2914571748	30.000000000	48.954391479	28.321477890
17.398598042	2922964471	30.000000000	48.954391479	28.321477890
17.398598042	2922964471	30.000000000	48.729011536	28.321477890
17.398651357	2922973428	30.000000000	48.729011536	21.228288651
17.448597357	2931364356	30.000000000	48.729011536	21.228288651
17.448597357	2931364356	30.000000000	47.157264709	21.228288651
17.448641357	2931371748	30.000000000	47.157264709	-4.000000000
17.498597310	2939764348	30.000000000	47.157264709	-4.000000000
17.498597310	2939764348	30.000000000	46.339958191	-4.000000000
17.498641357	2939771748	30.000000000	46.339958191	-5.000000000
17.548640357	2948171580	30.000000000	46.339958191	-5.000000000
17.598654857	2956574016	30.000000000	46.339958191	15.693954468
17.598654857	2956574016	30.000000000	46.339958191	-5.000000000
17.648597881	2964964444	30.000000000	46.339958191	-5.000000000
17.648597881	2964964444	30.000000000	45.579032898	-5.000000000
17.648641357	2964971748	30.000000000	45.579032898	-5.000000000
17.698597262	2973364340	30.000000000	45.579032898	-5.000000000
17.698597262	2973364340	30.000000000	45.519275665	-5.000000000
17.698641357	2973371748	30.000000000	45.519275665	-5.000000000
17.748597268	2981764341	30.000000000	45.519275665	-5.000000000
17.748597268	2981764341	30.000000000	45.488204956	-5.000000000
17.748641357	2981771748	30.000000000	45.488204956	-4.000000000
17.798638857	2990171328	30.000000000	45.488204956	-4.000000000
17.798638857	2990171328	30.000000000	45.472045898	-4.000000000
17.798638857	2990171328	30.000000000	45.472045898	-4.000000000
17.848597375	2998564359	30.000000000	45.472045898	-4.000000000
17.848597375	2998564359	30.000000000	45.463645935	-4.000000000
17.848641357	2998571748	30.000000000	45.463645935	-4.000000000
17.898598036	3006964470	30.000000000	45.463645935	-4.000000000
17.898598036	3006964470	30.000000000	46.913818359	-4.000000000
17.898641357	3006971748	30.000000000	46.913818359	-1.000000000
17.948597411	3015364365	30.000000000	46.913818359	-1.000000000
17.948597411	3015364365	30.000000000	47.667911530	-1.000000000
17.948641357	3015371748	30.000000000	47.667911530	0.000000000
17.998597720	3023764417	30.000000000	47.667911530	0.000000000
17.998597720	3023764417	30.000000000	30.605495453	0.000000000
17.998641357	3023771748	30.000000000	30.605495453	-25.000000000
18.048597839	3032164437	30.000000000	30.605495453	-25.000000000
18.048597839	3032164437	30.000000000	20.278491974	-25.000000000
18.048641357	3032171748	30.000000000	20.278491974	-11.794679642
18.098597310	3040564348	30.000000000	20.278491974	-11.794679642
18.098597310	3040564348	30.000000000	28.726633072	-11.794679642
18.098641357	3040571748	30.000000000	28.726633072	11.925151825
18.148597923	3048964451	30.000000000	28.726633072	11.925151825
18.148597923	3048964451	30.000000000	37.483303070	11.925151825
18.148641357	3048971748	30.000000000	37.483303070	19.898563385
18.198597345	3057364354	30.000000000	37.483303070	19.898563385
18.198597345	3057364354	30.000000000	42.764045715	19.898563385
18.198641357	3057371748	30.000000000	42.764045715	20.227815628
18.248597333	3065764352	30.000000000	42.764045715	20.227815628
18.248597333	3065764352	30.000000000	44.055480957	20.227815628
18.248641357	3065771748	30.000000000	44.055480957	16.834785461
18.298597893	3074164446	30.000000000	44.055480957	16.834785461
18.298597893	3074164446	30.000000000	44.727027893	16.834785461
18.298641357	3074171748	30.000000000	44.727027893	17.834785461
18.348597381	3082564360	30.000000000	44.727027893	17.834785461
18.348597381	3082564360	30.000000000	44.348960876	17.834785461
18.348641357	3082571748	30.000000000	44.348960876	-3.000000000
18.398597452	3090964372	30.000000000	44.348960876	-3.000000000
18.398597452	3090964372	30.000000000	43.425094604	-3.000000000
18.398641357	3090971748	30.000000000	43.425094604	-4.000000000
18.448597911	3099364449	30.000000000	43.425094604	-4.000000000
18.448597911	3099364449	30.000000000	43.671958923	-4.000000000
18.448641357	3099371748	30.000000000	43.671958923	-4.000000000
18.498597911	3107764449	30.000000000	43.671958923	-4.000000000
18.498597911	3107764449	30.000000000	43.073051453	-4.000000000
18.498641357	3107771748	30.000000000	43.073051453	-4.000000000
18.548640357	3116171580	30.000000000	43.073051453	-3.000000000
18.598597387	3124564361	30.000000000	43.073051453	-3.000000000
18.598597387	3124564361	30.000000000	44.432403564	-3.000000000
18.598641357	3124571748	30.000000000	44.432403564	-2.000000000
18.648597393	3132964362	30.000000000	44.432403564	-2.000000000
18.648597393	3132964362	30.000000000	44.923027039	-2.000000000
18.648641357	3132971748	30.000000000	44.923027039	0.000000000
18.698598292	3141364513	30.000000000	44.923027039	0.000000000
18.698598292	3141364513	30.000000000	27.723609924	0.000000000
18.698641357	3141371748	30.000000000	27.723609924	-26.000000000
18.748597286	3149764344	30.000000000	27.723609924	-26.000000000
18.748597286	3149764344	30.000000000	18.779912949	-26.000000000
18.748641357	3149771748	30.000000000	18.779912949	-17.419050217
18.798597292	3158164345	30.000000000	18.779912949	-17.419050217
18.798597292	3158164345	30.000000000	25.765552521	-17.419050217
18.798641357	3158171748	30.000000000	25.765552521	0.221122742
18.848653357	3166573764	30.000000000	25.765552521	0.221122742
18.848653357	3166573764	30.000000000	25.765552521	4.488994598
18.848653357	3166573764	30.000000000	25.765552521	11.285892487
18.898597452	3174964372	30.000000000	25.765552521	11.285892487
18.898597452	3174964372	30.000000000	40.479728699	11.285892487
18.898641357	3174971748	30.000000000	40.479728699	15.122907639
18.948597423	3183364367	30.000000000	40.479728699	15.122907639
18.948597423	3183364367	30.000000000	42.867637634	15.122907639
18.948641357	3183371748	30.000000000	42.867637634	19.122907639
18.998597357	3191764356	30.000000000	42.867637634	19.122907639
18.998597357	3191764356	30.000000000	44.109352112	19.122907639
18.998641357	3191771748	30.000000000	44.109352112	-1.000000000
19.048648857	3200173008	30.000000000	44.109352112	0.000000000
19.098598280	3208564511	30.000000000	44.109352112	0.000000000
19.098598280	3208564511	30.000000000	28.363529205	0.000000000
19.098641357	3208571748	30.000000000	28.363529205	-24.000000000
19.148597286	3216964344	30.000000000	28.363529205	-24.000000000
19.148597286	3216964344	30.000000000	19.112670898	-24.000000000
19.148641357	3216971748	30.000000000	19.112670898	-18.388626099
19.198597304	3225364347	30.000000000	19.112670898	-18.388626099
19.198597304	3225364347	30.000000000	27.393131256	-18.388626099
19.198641357	3225371748	30.000000000	27.393131256	-0.899448395
19.248597375	3233764359	30.000000000	27.393131256	-0.899448395
19.248597375	3233764359	30.000000000	36.062606812	-0.899448395
19.248641357	3233771748	30.000000000	36.062606812	12.100551605
19.298597327	3242164351	30.000000000	36.062606812	12.100551605
19.298597327	3242164351	30.000000000	40.570732117	12.100551605
19.298641357	3242171748	30.000000000	40.570732117	17.497249603
19.348597994	3250564463	30.000000000	40.570732117	17.497249603
