Time (sec.), Cycles, "speed_target", "speed_actual", "speed_error"
7.649791554, 1285164981, 150.000000000, 148.800079346, -1.199920654
7.699742667, 1293556768, 150.000000000, 148.800079346, -1.199920654
7.699742702, 1293556774, 150.000000000, 145.739669800, -1.199920654
7.699791554, 1293564981, 150.000000000, 145.739669800, -4.260330200
7.749742494, 1301956739, 150.000000000, 145.739669800, -4.260330200
7.749742530, 1301956745, 150.000000000, 145.602798462, -4.260330200
7.749791554, 1301964981, 150.000000000, 145.602798462, -4.397201538
7.799742554, 1310356749, 150.000000000, 145.602798462, -4.397201538
7.799742589, 1310356755, 150.000000000, 146.258911133, -4.397201538
7.799791554, 1310364981, 150.000000000, 146.258911133, -3.741088867
7.849742637, 1318756763, 150.000000000, 146.258911133, -3.741088867
7.849742673, 1318756769, 150.000000000, 148.054641724, -3.741088867
7.849791554, 1318764981, 150.000000000, 148.054641724, -1.945358276
7.899742577, 1327156753, 150.000000000, 148.054641724, -1.945358276
7.899742613, 1327156759, 150.000000000, 151.170227051, -1.945358276
7.899791554, 1327164981, 150.000000000, 151.170227051, 1.170227051
7.949742667, 1335556768, 150.000000000, 151.170227051, 1.170227051
7.949742702, 1335556774, 150.000000000, 152.790328979, 1.170227051
7.949791554, 1335564981, 150.000000000, 152.790328979, 2.790328979
7.999742690, 1343956772, 150.000000000, 152.790328979, 2.790328979
7.999742726, 1343956778, 150.000000000, 153.632781982, 2.790328979
7.999791554, 1343964981, 150.000000000, 153.632781982, 3.632781982
8.049742631, 1352356762, 150.000000000, 153.632781982, 3.632781982
8.049742667, 1352356768, 150.000000000, 152.616317749, 3.632781982
8.049791554, 1352364981, 150.000000000, 152.616317749, 2.616317749
8.099742613, 1360756759, 150.000000000, 152.616317749, 2.616317749
8.099742649, 1360756765, 150.000000000, 152.815032959, 2.616317749
8.099791554, 1360764981, 150.000000000, 152.815032959, 2.815032959
8.149742649, 1369156765, 150.000000000, 152.815032959, 2.815032959
8.149742685, 1369156771, 150.000000000, 152.191085815, 2.815032959
8.149791554, 1369164981, 150.000000000, 152.191085815, 2.191085815
8.199742804, 1377556791, 150.000000000, 152.191085815, 2.191085815
8.199742839, 1377556797, 150.000000000, 151.866638184, 2.191085815
8.199791554, 1377564981, 150.000000000, 151.866638184, 1.866638184
8.249742786, 1385956788, 150.000000000, 151.866638184, 1.866638184
8.249742821, 1385956794, 150.000000000, 150.243377686, 1.866638184
8.249791554, 1385964981, 150.000000000, 150.243377686, 0.243377686
8.299742774, 1394356786, 150.000000000, 150.243377686, 0.243377686
8.299742810, 1394356792, 150.000000000, 149.399291992, 0.243377686
8.299791554, 1394364981, 150.000000000, 149.399291992, -0.600708008
8.349742601, 1402756757, 150.000000000, 149.399291992, -0.600708008
8.349742637, 1402756763, 150.000000000, 148.233093262, -0.600708008
8.349791554, 1402764981, 150.000000000, 148.233093262, -1.766906738
8.399742845, 1411156798, 150.000000000, 148.233093262, -1.766906738
8.399742881, 1411156804, 150.000000000, 149.808471680, -1.766906738
